User ID,Age,Gender,Fitness Level,Goals,Available Equipment,Workout Plan
2877,32,Other,Advanced,Flexibility,Resistance Bands,Advanced Yoga
2878,47,Male,Advanced,Weight Loss,Treadmill,HIIT
2879,61,Female,Intermediate,Flexibility,None,Intermediate Yoga
2880,58,Other,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
2881,32,Female,Intermediate,Weight Loss,Treadmill,Moderate Cardio
2882,49,Male,Advanced,Muscle Gain,Treadmill,Advanced Strength Training
2883,60,Other,Intermediate,Flexibility,None,Intermediate Yoga
2884,28,Female,Advanced,Weight Loss,None,HIIT
2885,41,Other,Intermediate,Flexibility,Treadmill,Intermediate Yoga
2886,41,Other,Beginner,Muscle Gain,Dumbbells,Bodyweight Training
2887,40,Male,Advanced,Flexibility,Dumbbells,Advanced Yoga
2888,57,Other,Beginner,Endurance,None,Walking
2889,33,Male,Intermediate,Flexibility,None,Intermediate Yoga
2890,28,Female,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
2891,31,Male,Intermediate,Weight Loss,Dumbbells,Moderate Cardio
2892,39,Female,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
2893,39,Female,Beginner,Flexibility,Dumbbells,Basic Yoga
2894,24,Female,Intermediate,Endurance,Treadmill,Jogging
2895,27,Male,Advanced,Endurance,Dumbbells,Running
2896,52,Other,Beginner,Flexibility,Dumbbells,Basic Yoga
2897,64,Female,Beginner,Flexibility,Resistance Bands,Basic Yoga
2898,30,Female,Intermediate,Weight Loss,None,Moderate Cardio
2899,56,Male,Beginner,Flexibility,Dumbbells,Basic Yoga
2900,44,Male,Beginner,Weight Loss,Dumbbells,Light Cardio
2901,19,Female,Intermediate,Weight Loss,None,Moderate Cardio
2902,37,Female,Intermediate,Endurance,Resistance Bands,Jogging
2903,33,Other,Intermediate,Weight Loss,Dumbbells,Moderate Cardio
2904,60,Female,Intermediate,Flexibility,Treadmill,Intermediate Yoga
2905,29,Other,Advanced,Endurance,Treadmill,Running
2906,37,Male,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
2907,27,Female,Advanced,Weight Loss,None,HIIT
2908,53,Other,Intermediate,Endurance,Treadmill,Jogging
2909,33,Female,Beginner,Flexibility,Treadmill,Basic Yoga
2910,48,Female,Beginner,Muscle Gain,Dumbbells,Bodyweight Training
2911,31,Male,Intermediate,Muscle Gain,Treadmill,Strength Training
2912,32,Female,Advanced,Weight Loss,None,HIIT
2913,19,Other,Intermediate,Muscle Gain,Dumbbells,Strength Training
2914,54,Other,Beginner,Weight Loss,Treadmill,Light Cardio
2915,49,Female,Beginner,Weight Loss,Dumbbells,Light Cardio
2916,42,Female,Advanced,Flexibility,None,Advanced Yoga
2917,49,Female,Intermediate,Endurance,None,Jogging
2918,29,Other,Intermediate,Flexibility,None,Intermediate Yoga
2919,27,Female,Intermediate,Flexibility,None,Intermediate Yoga
2920,33,Other,Intermediate,Muscle Gain,Treadmill,Strength Training
2921,30,Female,Advanced,Flexibility,Treadmill,Advanced Yoga
2922,60,Other,Beginner,Endurance,None,Walking
2923,30,Male,Advanced,Flexibility,Dumbbells,Advanced Yoga
2924,20,Male,Advanced,Flexibility,Resistance Bands,Advanced Yoga
2925,48,Female,Beginner,Muscle Gain,Dumbbells,Bodyweight Training
2926,51,Female,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
2927,53,Female,Intermediate,Muscle Gain,Resistance Bands,Strength Training
2928,22,Female,Intermediate,Muscle Gain,Resistance Bands,Strength Training
2929,36,Other,Advanced,Endurance,Dumbbells,Running
2930,31,Other,Beginner,Flexibility,Treadmill,Basic Yoga
2931,22,Female,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
2932,33,Other,Intermediate,Flexibility,Treadmill,Intermediate Yoga
2933,28,Male,Advanced,Flexibility,None,Advanced Yoga
2934,61,Other,Advanced,Flexibility,Dumbbells,Advanced Yoga
2935,49,Female,Advanced,Endurance,Treadmill,Running
2936,57,Female,Advanced,Flexibility,Treadmill,Advanced Yoga
2937,54,Female,Intermediate,Endurance,Treadmill,Jogging
2938,19,Male,Beginner,Endurance,Resistance Bands,Walking
2939,44,Female,Intermediate,Weight Loss,Treadmill,Moderate Cardio
2940,42,Other,Beginner,Weight Loss,None,Light Cardio
2941,40,Other,Advanced,Endurance,Treadmill,Running
2942,56,Other,Beginner,Flexibility,Dumbbells,Basic Yoga
2943,41,Male,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
2944,39,Female,Advanced,Weight Loss,Resistance Bands,HIIT
2945,36,Other,Advanced,Weight Loss,Treadmill,HIIT
2946,55,Other,Intermediate,Muscle Gain,Resistance Bands,Strength Training
2947,29,Male,Beginner,Muscle Gain,None,Bodyweight Training
2948,39,Male,Beginner,Endurance,None,Walking
2949,33,Female,Advanced,Muscle Gain,Treadmill,Advanced Strength Training
2950,58,Other,Intermediate,Muscle Gain,Dumbbells,Strength Training
2951,52,Male,Intermediate,Endurance,Resistance Bands,Jogging
2952,63,Other,Intermediate,Weight Loss,Treadmill,Moderate Cardio
2953,48,Other,Advanced,Muscle Gain,None,Advanced Strength Training
2954,23,Other,Beginner,Weight Loss,None,Light Cardio
2955,19,Male,Beginner,Flexibility,Dumbbells,Basic Yoga
2956,32,Male,Beginner,Endurance,Treadmill,Walking
2957,49,Other,Intermediate,Endurance,None,Jogging
2958,49,Female,Advanced,Flexibility,Resistance Bands,Advanced Yoga
2959,46,Other,Intermediate,Muscle Gain,Treadmill,Strength Training
2960,19,Male,Advanced,Muscle Gain,None,Advanced Strength Training
2961,18,Male,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
2962,50,Other,Intermediate,Muscle Gain,None,Strength Training
2963,24,Other,Beginner,Flexibility,None,Basic Yoga
2964,51,Other,Beginner,Flexibility,None,Basic Yoga
2965,43,Male,Advanced,Flexibility,Treadmill,Advanced Yoga
2966,27,Other,Intermediate,Weight Loss,None,Moderate Cardio
2967,30,Female,Beginner,Weight Loss,Dumbbells,Light Cardio
2968,56,Other,Beginner,Weight Loss,Treadmill,Light Cardio
2969,33,Male,Intermediate,Flexibility,Treadmill,Intermediate Yoga
2970,43,Male,Intermediate,Muscle Gain,Resistance Bands,Strength Training
2971,26,Female,Advanced,Weight Loss,Dumbbells,HIIT
2972,58,Male,Advanced,Flexibility,Treadmill,Advanced Yoga
2973,48,Male,Advanced,Flexibility,Treadmill,Advanced Yoga
2974,59,Female,Beginner,Muscle Gain,Treadmill,Bodyweight Training
2975,38,Male,Intermediate,Endurance,Resistance Bands,Jogging
2976,52,Female,Intermediate,Endurance,None,Jogging
2977,63,Female,Advanced,Flexibility,Treadmill,Advanced Yoga
2978,31,Male,Advanced,Muscle Gain,None,Advanced Strength Training
2979,50,Other,Intermediate,Weight Loss,None,Moderate Cardio
2980,50,Other,Advanced,Flexibility,Resistance Bands,Advanced Yoga
2981,32,Male,Advanced,Flexibility,Resistance Bands,Advanced Yoga
2982,61,Other,Advanced,Endurance,Dumbbells,Running
2983,48,Male,Beginner,Endurance,Resistance Bands,Walking
2984,41,Other,Advanced,Flexibility,Treadmill,Advanced Yoga
2985,24,Female,Advanced,Weight Loss,Dumbbells,HIIT
2986,29,Female,Advanced,Endurance,Dumbbells,Running
2987,43,Other,Beginner,Weight Loss,Treadmill,Light Cardio
2988,47,Female,Beginner,Flexibility,None,Basic Yoga
2989,60,Other,Beginner,Muscle Gain,Treadmill,Bodyweight Training
2990,45,Male,Intermediate,Muscle Gain,Dumbbells,Strength Training
2991,50,Female,Beginner,Flexibility,Treadmill,Basic Yoga
2992,45,Male,Advanced,Muscle Gain,Treadmill,Advanced Strength Training
2993,55,Female,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
2994,35,Male,Intermediate,Endurance,Treadmill,Jogging
2995,62,Other,Intermediate,Endurance,Resistance Bands,Jogging
2996,52,Female,Advanced,Weight Loss,None,HIIT
2997,38,Male,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
2998,18,Female,Intermediate,Flexibility,None,Intermediate Yoga
2999,42,Male,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
3000,46,Female,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
3001,54,Male,Beginner,Weight Loss,Treadmill,Light Cardio
3002,43,Other,Beginner,Flexibility,None,Basic Yoga
3003,35,Other,Intermediate,Endurance,Resistance Bands,Jogging
3004,28,Other,Intermediate,Muscle Gain,Treadmill,Strength Training
3005,22,Female,Beginner,Muscle Gain,None,Bodyweight Training
3006,42,Male,Intermediate,Flexibility,None,Intermediate Yoga
3007,19,Male,Intermediate,Endurance,Treadmill,Jogging
3008,46,Other,Intermediate,Flexibility,Treadmill,Intermediate Yoga
3009,47,Female,Beginner,Muscle Gain,None,Bodyweight Training
3010,44,Female,Beginner,Endurance,None,Walking
3011,60,Other,Advanced,Endurance,Dumbbells,Running
3012,60,Female,Advanced,Muscle Gain,Resistance Bands,Advanced Strength Training
3013,32,Other,Advanced,Muscle Gain,Resistance Bands,Advanced Strength Training
3014,32,Female,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
3015,39,Male,Beginner,Endurance,Resistance Bands,Walking
3016,49,Male,Beginner,Muscle Gain,Dumbbells,Bodyweight Training
3017,27,Male,Beginner,Muscle Gain,None,Bodyweight Training
3018,23,Female,Intermediate,Muscle Gain,None,Strength Training
3019,38,Other,Advanced,Endurance,Treadmill,Running
3020,58,Male,Beginner,Muscle Gain,None,Bodyweight Training
3021,24,Other,Intermediate,Endurance,Resistance Bands,Jogging
3022,58,Female,Intermediate,Weight Loss,Treadmill,Moderate Cardio
3023,32,Other,Intermediate,Endurance,Dumbbells,Jogging
3024,53,Other,Intermediate,Muscle Gain,Dumbbells,Strength Training
3025,31,Male,Intermediate,Weight Loss,Treadmill,Moderate Cardio
3026,45,Other,Beginner,Weight Loss,Resistance Bands,Light Cardio
3027,44,Other,Advanced,Muscle Gain,Resistance Bands,Advanced Strength Training
3028,57,Female,Advanced,Weight Loss,Treadmill,HIIT
3029,26,Male,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
3030,20,Male,Beginner,Weight Loss,Treadmill,Light Cardio
3031,24,Female,Intermediate,Muscle Gain,Treadmill,Strength Training
3032,43,Female,Advanced,Weight Loss,Treadmill,HIIT
3033,58,Male,Advanced,Endurance,Resistance Bands,Running
3034,42,Male,Intermediate,Endurance,None,Jogging
3035,55,Male,Advanced,Weight Loss,Dumbbells,HIIT
3036,32,Female,Intermediate,Muscle Gain,Treadmill,Strength Training
3037,59,Female,Advanced,Endurance,Dumbbells,Running
3038,62,Other,Advanced,Weight Loss,None,HIIT
3039,38,Other,Advanced,Flexibility,None,Advanced Yoga
3040,57,Other,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
3041,20,Male,Intermediate,Flexibility,Treadmill,Intermediate Yoga
3042,30,Male,Beginner,Endurance,Treadmill,Walking
3043,59,Female,Intermediate,Weight Loss,Dumbbells,Moderate Cardio
3044,20,Other,Intermediate,Endurance,Treadmill,Jogging
3045,19,Male,Beginner,Endurance,Dumbbells,Walking
3046,52,Male,Intermediate,Muscle Gain,Dumbbells,Strength Training
3047,29,Male,Advanced,Weight Loss,Dumbbells,HIIT
3048,61,Other,Beginner,Weight Loss,Dumbbells,Light Cardio
3049,20,Male,Advanced,Flexibility,Resistance Bands,Advanced Yoga
3050,22,Other,Intermediate,Muscle Gain,None,Strength Training
3051,27,Other,Beginner,Muscle Gain,None,Bodyweight Training
3052,25,Male,Advanced,Weight Loss,Treadmill,HIIT
3053,26,Female,Advanced,Flexibility,Resistance Bands,Advanced Yoga
3054,60,Other,Advanced,Weight Loss,Resistance Bands,HIIT
3055,25,Female,Beginner,Endurance,Dumbbells,Walking
3056,63,Male,Beginner,Muscle Gain,Treadmill,Bodyweight Training
3057,58,Other,Advanced,Flexibility,None,Advanced Yoga
3058,30,Other,Beginner,Muscle Gain,None,Bodyweight Training
3059,24,Male,Advanced,Weight Loss,Resistance Bands,HIIT
3060,20,Other,Beginner,Flexibility,None,Basic Yoga
3061,44,Female,Beginner,Weight Loss,Dumbbells,Light Cardio
3062,34,Other,Intermediate,Muscle Gain,Treadmill,Strength Training
3063,21,Male,Advanced,Endurance,None,Running
3064,44,Other,Advanced,Weight Loss,None,HIIT
3065,36,Male,Intermediate,Endurance,Dumbbells,Jogging
3066,21,Male,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
3067,62,Other,Intermediate,Weight Loss,None,Moderate Cardio
3068,36,Female,Beginner,Endurance,Treadmill,Walking
3069,25,Other,Beginner,Endurance,Treadmill,Walking
3070,28,Male,Beginner,Weight Loss,None,Light Cardio
3071,51,Other,Beginner,Endurance,Dumbbells,Walking
3072,23,Female,Advanced,Flexibility,Treadmill,Advanced Yoga
3073,18,Female,Advanced,Flexibility,Dumbbells,Advanced Yoga
3074,40,Female,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
3075,42,Female,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
3076,64,Female,Intermediate,Endurance,Treadmill,Jogging
3077,49,Other,Beginner,Weight Loss,Resistance Bands,Light Cardio
3078,35,Female,Beginner,Muscle Gain,None,Bodyweight Training
3079,47,Other,Beginner,Endurance,Dumbbells,Walking
3080,57,Male,Beginner,Flexibility,Resistance Bands,Basic Yoga
3081,61,Male,Beginner,Weight Loss,None,Light Cardio
3082,20,Female,Advanced,Flexibility,Dumbbells,Advanced Yoga
3083,44,Male,Advanced,Flexibility,Treadmill,Advanced Yoga
3084,39,Other,Advanced,Endurance,Dumbbells,Running
3085,46,Male,Advanced,Weight Loss,None,HIIT
3086,29,Male,Intermediate,Weight Loss,Treadmill,Moderate Cardio
3087,45,Female,Advanced,Weight Loss,None,HIIT
3088,56,Other,Advanced,Flexibility,None,Advanced Yoga
3089,51,Male,Beginner,Weight Loss,Resistance Bands,Light Cardio
3090,26,Female,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
3091,24,Male,Beginner,Muscle Gain,None,Bodyweight Training
3092,63,Other,Beginner,Endurance,Dumbbells,Walking
3093,26,Other,Advanced,Flexibility,None,Advanced Yoga
3094,45,Female,Advanced,Flexibility,Dumbbells,Advanced Yoga
3095,19,Male,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
3096,43,Male,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
3097,60,Female,Advanced,Muscle Gain,Resistance Bands,Advanced Strength Training
3098,43,Female,Advanced,Muscle Gain,Resistance Bands,Advanced Strength Training
3099,48,Other,Advanced,Weight Loss,None,HIIT
3100,59,Female,Advanced,Flexibility,Treadmill,Advanced Yoga
3101,36,Other,Advanced,Flexibility,None,Advanced Yoga
3102,39,Male,Advanced,Weight Loss,Resistance Bands,HIIT
3103,30,Other,Intermediate,Muscle Gain,Dumbbells,Strength Training
3104,43,Female,Intermediate,Weight Loss,Dumbbells,Moderate Cardio
3105,62,Male,Beginner,Weight Loss,Resistance Bands,Light Cardio
3106,42,Female,Beginner,Flexibility,Resistance Bands,Basic Yoga
3107,19,Male,Beginner,Weight Loss,Resistance Bands,Light Cardio
3108,46,Male,Beginner,Muscle Gain,None,Bodyweight Training
3109,46,Male,Advanced,Weight Loss,None,HIIT
3110,21,Male,Advanced,Flexibility,Dumbbells,Advanced Yoga
3111,61,Other,Beginner,Flexibility,Treadmill,Basic Yoga
3112,64,Other,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
3113,54,Male,Beginner,Muscle Gain,Treadmill,Bodyweight Training
3114,45,Female,Beginner,Flexibility,Treadmill,Basic Yoga
3115,18,Male,Intermediate,Endurance,Treadmill,Jogging
3116,49,Male,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
3117,34,Other,Intermediate,Muscle Gain,Dumbbells,Strength Training
3118,19,Female,Intermediate,Flexibility,Dumbbells,Intermediate Yoga
3119,30,Male,Intermediate,Flexibility,Resistance Bands,Intermediate Yoga
3120,61,Male,Beginner,Weight Loss,Dumbbells,Light Cardio
3121,45,Male,Intermediate,Endurance,None,Jogging
3122,51,Other,Beginner,Muscle Gain,None,Bodyweight Training
3123,64,Male,Advanced,Muscle Gain,Treadmill,Advanced Strength Training
3124,53,Other,Beginner,Endurance,None,Walking
3125,25,Male,Advanced,Weight Loss,Treadmill,HIIT
3126,23,Female,Advanced,Endurance,Treadmill,Running
3127,55,Male,Beginner,Flexibility,Treadmill,Basic Yoga
3128,38,Other,Intermediate,Weight Loss,Treadmill,Moderate Cardio
3129,23,Female,Intermediate,Muscle Gain,Resistance Bands,Strength Training
3130,37,Female,Intermediate,Muscle Gain,Dumbbells,Strength Training
3131,36,Other,Beginner,Muscle Gain,Dumbbells,Bodyweight Training
3132,49,Male,Beginner,Flexibility,Dumbbells,Basic Yoga
3133,41,Female,Advanced,Weight Loss,Dumbbells,HIIT
3134,51,Other,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
3135,25,Other,Intermediate,Flexibility,None,Intermediate Yoga
3136,22,Female,Beginner,Weight Loss,Dumbbells,Light Cardio
3137,35,Female,Advanced,Muscle Gain,Treadmill,Advanced Strength Training
3138,45,Male,Intermediate,Endurance,Dumbbells,Jogging
3139,50,Female,Beginner,Endurance,None,Walking
3140,34,Other,Beginner,Weight Loss,None,Light Cardio
3141,25,Female,Beginner,Weight Loss,Resistance Bands,Light Cardio
3142,33,Male,Intermediate,Endurance,Dumbbells,Jogging
3143,34,Female,Beginner,Weight Loss,Dumbbells,Light Cardio
3144,28,Female,Intermediate,Muscle Gain,Dumbbells,Strength Training
3145,42,Female,Intermediate,Endurance,None,Jogging
3146,38,Female,Intermediate,Weight Loss,Treadmill,Moderate Cardio
3147,43,Female,Advanced,Muscle Gain,Resistance Bands,Advanced Strength Training
3148,64,Male,Beginner,Muscle Gain,Resistance Bands,Bodyweight Training
3149,60,Male,Advanced,Weight Loss,None,HIIT
3150,43,Other,Intermediate,Weight Loss,Resistance Bands,Moderate Cardio
3151,61,Other,Beginner,Endurance,Resistance Bands,Walking
3152,32,Male,Intermediate,Muscle Gain,None,Strength Training
3153,37,Male,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
3154,49,Male,Intermediate,Flexibility,Resistance Bands,Intermediate Yoga
3155,37,Female,Intermediate,Endurance,Dumbbells,Jogging
3156,62,Female,Beginner,Endurance,Resistance Bands,Walking
3157,30,Male,Intermediate,Muscle Gain,None,Strength Training
3158,43,Female,Advanced,Flexibility,Resistance Bands,Advanced Yoga
3159,37,Female,Advanced,Endurance,Dumbbells,Running
3160,54,Female,Advanced,Endurance,Treadmill,Running
3161,63,Other,Beginner,Weight Loss,None,Light Cardio
3162,19,Other,Intermediate,Flexibility,None,Intermediate Yoga
3163,36,Other,Advanced,Endurance,None,Running
3164,38,Other,Advanced,Muscle Gain,Dumbbells,Advanced Strength Training
3165,20,Male,Advanced,Flexibility,Resistance Bands,Advanced Yoga
3166,52,Female,Intermediate,Endurance,None,Jogging
3167,33,Male,Beginner,Weight Loss,Dumbbells,Light Cardio
3168,55,Other,Beginner,Endurance,None,Walking
3169,26,Female,Advanced,Weight Loss,Dumbbells,HIIT
3170,25,Female,Intermediate,Weight Loss,None,Moderate Cardio
3171,26,Male,Beginner,Endurance,None,Walking
3172,25,Other,Advanced,Flexibility,None,Advanced Yoga
3173,18,Female,Intermediate,Endurance,Resistance Bands,Jogging
3174,23,Other,Advanced,Weight Loss,Resistance Bands,HIIT
3175,39,Other,Beginner,Weight Loss,Resistance Bands,Light Cardio
3176,21,Female,Beginner,Weight Loss,Treadmill,Light Cardio
3177,24,Female,Beginner,Flexibility,Dumbbells,Basic Yoga
3178,30,Female,Beginner,Weight Loss,Treadmill,Light Cardio
3179,20,Female,Intermediate,Weight Loss,Treadmill,Moderate Cardio
3180,51,Other,Beginner,Weight Loss,None,Light Cardio
3181,20,Other,Intermediate,Weight Loss,None,Moderate Cardio
3182,32,Other,Advanced,Weight Loss,Resistance Bands,HIIT
3183,48,Other,Beginner,Endurance,Dumbbells,Walking
3184,18,Female,Intermediate,Weight Loss,Dumbbells,Moderate Cardio
3185,53,Male,Beginner,Weight Loss,None,Light Cardio
3186,24,Male,Intermediate,Endurance,Treadmill,Jogging
